Trajectories
100
,,S01:WRIST,,,S01:ELBOW,,,S01:SHLDR,,,S01:CHEST,,,S01:RHIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2392,0,0.889855,-131.272,1206.49,158.445,-80.6606,1030.37,282.859,-178.605,1263.19,160.19,-308.485,1228.71,266.185,-187.586,940.795
2393,0,1.48615,-131.272,1205,159.902,-80.9101,1029.43,282.919,-178.47,1262.97,160.189,-308.299,1228.64,266.131,-187.644,940.781
2394,0,2.27988,-131.278,1203.39,161.198,-80.9027,1028.42,282.971,-178.376,1262.75,160.202,-308.069,1228.5,266.06,-187.632,940.762
2395,0,3.08113,-131.294,1201.92,162.532,-81.0704,1027.49,283.073,-178.299,1262.55,160.204,-307.849,1228.51,266.005,-187.681,940.777
2396,0,3.6002,-131.363,1200.25,164.224,-81.0682,1026.41,283.176,-178.193,1262.29,160.177,-307.791,1228.39,265.979,-187.691,940.766
2397,0,4.26572,-131.423,1198.7,165.573,-81.1306,1025.57,283.259,-178.102,1262.07,160.143,-307.575,1228.35,265.953,-187.692,940.777
2398,0,5.22924,-131.406,1197.1,167.15,-81.2592,1024.62,283.312,-177.985,1261.87,160.182,-307.433,1228.27,265.959,-187.712,940.763
2399,0,5.92636,-131.509,1195.49,168.538,-81.1382,1023.76,283.442,-177.925,1261.65,160.16,-307.262,1228.23,265.95,-187.75,940.742
2400,0,6.16344,-131.594,1193.97,170.114,-81.3971,1022.92,283.556,-177.839,1261.45,160.163,-307.196,1228.09,265.923,-187.781,940.74
2401,0,6.69769,-131.676,1192.34,171.418,-81.3199,1022.05,283.66,-177.774,1261.24,160.163,-307.021,1228.08,265.89,-187.781,940.736
2402,0,7.8187,-131.724,1191.05,172.951,-81.262,1021.26,283.869,-177.75,1260.96,160.166,-306.815,1228.08,265.845,-187.827,940.677
2403,0,8.14826,-131.899,1189.35,174.243,-81.2815,1020.46,283.904,-177.642,1260.73,160.169,-306.752,1227.98,265.83,-187.844,940.674
2404,0,8.67852,-131.957,1187.93,175.668,-81.2463,1019.64,284.064,-177.548,1260.48,160.18,-306.602,1227.83,265.806,-187.893,940.67
2405,0,9.32275,-132.171,1186.29,177.05,-81.2345,1018.87,284.102,-177.456,1260.23,160.075,-306.304,1227.75,265.768,-187.884,940.682
2406,0,9.82062,-132.087,1184.88,178.503,-81.3685,1018.06,284.237,-177.406,1260.06,160.083,-306.041,1227.71,265.729,-187.936,940.677
2407,0,10.4043,-132.177,1183.46,179.825,-81.3485,1017.3,284.301,-177.306,1259.83,160.099,-305.795,1227.66,265.713,-187.958,940.644
2408,0,10.9501,-132.13,1182.09,181.221,-81.6202,1016.53,284.48,-177.253,1259.64,159.96,-305.944,1227.96,265.715,-187.963,940.632
2409,0,11.8533,-132.261,1180.66,182.519,-81.783,1015.76,284.639,-177.167,1259.43,159.935,-305.614,1227.88,265.743,-188.043,940.627
2410,0,12.4252,-132.307,1179.33,183.914,-81.9736,1015.01,284.852,-177.129,1259.14,159.913,-305.464,1227.7,265.713,-188.027,940.577
2411,0,12.9593,-132.407,1177.87,185.244,-82.137,1014.16,285.166,-177.101,1258.86,159.902,-305.199,1227.52,265.738,-188.068,940.574
2412,0,13.6071,-132.494,1176.59,186.432,-82.3976,1013.41,285.366,-177.069,1258.56,160.341,-305.371,1227.06,265.668,-188.048,940.57
2413,0,14.2381,-132.568,1175.26,187.693,-82.4868,1012.6,285.596,-177.06,1258.29,159.85,-304.767,1227.27,265.69,-188.055,940.527
2414,0,14.8366,-132.609,1173.96,188.947,-82.7117,1011.87,285.74,-176.97,1258.05,159.886,-304.642,1227.17,265.7,-188.055,940.543
2415,0,15.4366,-132.543,1172.63,190.376,-82.8558,1011.01,285.957,-176.935,1257.71,159.857,-304.553,1227.1,265.702,-188.052,940.529
2416,0,16.0935,-132.563,1171.35,191.702,-83.0583,1010.29,286.097,-176.817,1257.48,159.799,-304.327,1227.06,265.698,-188.049,940.531
2417,0,16.7979,-132.615,1170.09,193.083,-83.2619,1009.58,286.275,-176.8,1257.26,159.751,-304.113,1227.06,265.731,-188.117,940.514
2418,0,17.4767,-132.601,1168.95,194.183,-83.3999,1008.88,286.379,-176.674,1257.09,160.617,-304.522,1226.66,265.724,-188.136,940.51
2419,0,18.1502,-132.742,1167.69,195.657,-83.637,1008.26,286.535,-176.598,1256.86,160.622,-304.358,1226.64,265.727,-188.176,940.516
2420,0,18.8476,-132.836,1166.5,196.934,-83.6676,1007.56,286.704,-176.599,1256.66,160.65,-304.18,1226.55,265.729,-188.183,940.524
2421,0,19.5964,-132.925,1165.35,198.224,-83.9125,1007.02,286.884,-176.555,1256.45,160.71,-303.985,1226.53,265.771,-188.204,940.524
2422,0,20.2,-133.078,1164.26,199.334,-83.9009,1006.41,287.113,-176.54,1256.25,160.717,-303.823,1226.46,265.757,-188.218,940.523
2423,0,20.9293,-133.203,1163.23,200.602,-84.2281,1005.82,287.25,-176.533,1256.03,160.781,-303.695,1226.43,265.809,-188.226,940.497
2424,0,21.7165,-133.221,1162.17,201.708,-84.2788,1005.28,287.478,-176.492,1255.84,160.804,-303.433,1226.41,265.81,-188.23,940.496
2425,0,22.3351,-133.363,1161.24,202.79,-84.2572,1004.69,287.65,-176.474,1255.64,160.811,-303.264,1226.4,265.819,-188.229,940.474
2426,0,23.0169,-133.346,1160.28,204.076,-84.5492,1004.15,287.724,-176.403,1255.49,160.814,-303.102,1226.4,265.873,-188.252,940.488
2427,0,23.6308,-133.358,1159.34,205.255,-84.5852,1003.7,287.903,-176.369,1255.33,160.827,-303.009,1226.35,265.887,-188.257,940.487
2428,0,24.2882,-133.436,1158.43,206.168,-84.611,1003.2,287.958,-176.276,1255.26,160.897,-302.887,1226.32,265.926,-188.27,940.46
2429,0,24.8959,-133.442,1157.49,207.362,-84.729,1002.76,288.113,-176.223,1255.09,160.917,-302.79,1226.29,265.971,-188.306,940.417
2430,0,25.572,-133.553,1156.69,208.323,-84.794,1002.3,288.273,-176.246,1254.98,160.999,-302.738,1226.26,266.025,-188.35,940.401
2431,0,26.1569,-133.609,1155.81,209.44,-84.8489,1001.91,288.406,-176.276,1254.8,161.04,-302.556,1226.23,266.069,-188.402,940.392
2432,0,26.7338,-133.663,1154.96,210.511,-85.0121,1001.52,288.574,-176.236,1254.69,161.051,-302.391,1226.22,266.079,-188.391,940.364
2433,0,27.3891,-133.731,1154.31,211.41,-85.0461,1001.13,288.729,-176.228,1254.54,161.135,-302.338,1226.12,266.079,-188.398,940.339
2434,0,27.9804,-133.784,1153.53,212.287,-85.1133,1000.74,288.901,-176.252,1254.41,161.15,-302.243,1226.12,266.099,-188.458,940.317
2435,0,28.6035,-133.868,1152.8,213.323,-85.1714,1000.36,289.11,-176.193,1254.29,161.246,-302.101,1226.09,266.129,-188.455,940.304
2436,0,29.2621,-133.997,1152.07,214.285,-85.2177,1000.03,289.259,-176.179,1254.13,161.25,-301.939,1226.1,266.134,-188.442,940.276
2437,0,29.9731,-134.203,1151.51,215.166,-85.3369,999.662,289.408,-176.143,1254.05,161.265,-301.845,1226.04,266.109,-188.474,940.251
2438,0,30.4951,-134.229,1150.83,216.068,-85.3104,999.351,289.547,-176.177,1253.93,161.35,-301.793,1226.03,266.158,-188.466,940.225
2439,0,31.1298,-134.326,1150.18,217.09,-85.5729,999.086,289.7,-176.122,1253.84,161.354,-301.63,1226.04,266.226,-188.453,940.213
2440,0,31.8744,-134.507,1149.66,217.994,-85.6151,998.764,289.899,-176.154,1253.73,161.428,-301.501,1226.01,266.191,-188.464,940.184
2441,0,32.4527,-134.651,1149.05,218.768,-85.6561,998.435,290.027,-176.134,1253.63,161.433,-301.336,1225.99,266.157,-188.521,940.163
2442,0,33.1195,-134.737,1148.54,219.628,-85.8137,998.129,290.172,-176.16,1253.51,161.502,-301.213,1226.02,266.189,-188.489,940.135
2443,0,33.7523,-134.853,1148.09,220.402,-85.9542,997.807,290.368,-176.121,1253.41,161.479,-300.976,1226.04,266.143,-188.522,940.066
2444,0,34.3635,-134.991,1147.63,221.273,-86.1615,997.54,290.419,-176.088,1253.33,161.534,-300.951,1226.04,265.838,-188.782,940.198
2445,0,34.9389,-135.147,1146.98,221.889,-86.1369,997.194,290.54,-176.111,1253.24,161.534,-300.783,1226.08,265.963,-188.653,940.113
2446,0,35.6677,-135.239,1146.5,222.709,-86.2334,996.87,290.621,-176.084,1253.14,161.554,-300.685,1226.11,265.94,-188.678,940.119
2447,0,36.1992,-135.375,1146.02,223.682,-86.3656,996.589,290.685,-176.036,1253.07,161.572,-300.589,1226.11,265.851,-188.669,940.113
2448,0,36.8697,-135.626,1145.5,224.503,-86.4715,996.376,290.758,-176.051,1252.99,161.556,-300.521,1226.15,265.745,-188.726,940.157
2449,0,37.3966,-135.82,1144.8,225.349,-86.5154,996.105,290.804,-175.981,1252.87,161.484,-300.405,1226.17,265.67,-188.782,940.244
2450,0,38.0226,-135.954,1144.25,226.252,-86.5756,995.804,290.886,-175.946,1252.81,161.576,-300.346,1226.16,265.647,-188.8,940.227
2451,0,38.6805,-136.191,1143.63,227.253,-86.6069,995.538,291.019,-175.989,1252.68,161.53,-300.209,1226.15,265.529,-188.778,940.21
2452,0,39.2967,-136.504,1142.88,228.179,-86.7089,995.341,291.099,-175.935,1252.62,161.517,-300.14,1226.15,265.515,-188.823,940.201
2453,0,39.7872,-136.759,1142.16,228.905,-86.6551,995.14,291.137,-175.929,1252.57,161.534,-300.044,1226.16,265.43,-188.796,940.188
2454,0,40.3922,-137.051,1141.56,229.8,-86.6531,994.926,291.194,-175.89,1252.5,161.522,-299.975,1226.16,265.382,-188.806,940.177
2455,0,41.1603,-137.447,1140.82,230.855,-86.7202,994.701,291.294,-175.889,1252.45,161.536,-299.883,1226.2,265.31,-188.799,940.218
2456,0,41.657,-137.729,1140.08,231.748,-86.7231,994.552,291.395,-175.841,1252.4,161.552,-299.789,1226.2,265.266,-188.805,940.21
2457,0,42.1503,-138.011,1139.51,232.502,-86.6875,994.368,291.447,-175.84,1252.36,161.481,-299.752,1226.24,265.204,-188.802,940.222
2458,0,42.7803,-138.38,1138.8,233.398,-86.7193,994.173,291.508,-175.834,1252.25,161.539,-299.719,1226.21,265.164,-188.783,940.204
2459,0,43.297,-138.636,1138.09,234.327,-86.6787,994.028,291.56,-175.795,1252.14,161.489,-299.584,1226.28,265.136,-188.778,940.222
2460,0,43.8951,-138.81,1137.45,235.344,-86.6101,993.819,291.637,-175.769,1252.07,161.491,-299.582,1226.25,265.135,-188.774,940.21
2461,0,44.521,-139.027,1136.82,236.207,-86.5608,993.638,291.711,-175.75,1251.99,161.485,-299.508,1226.29,265.065,-188.756,940.19
2462,0,45.0809,-139.192,1136.08,236.956,-86.4475,993.432,291.776,-175.745,1251.86,161.502,-299.414,1226.29,265.005,-188.754,940.199
2463,0,45.6324,-139.233,1135.44,237.914,-86.4867,993.24,291.845,-175.735,1251.79,161.434,-299.375,1226.3,264.979,-188.798,940.181
2464,0,46.2752,-139.283,1134.91,238.9,-86.5005,993.061,291.927,-175.708,1251.73,161.42,-299.304,1226.3,264.912,-188.815,940.204
2465,0,46.8756,-139.427,1134.18,239.855,-86.4865,992.892,291.955,-175.688,1251.71,161.371,-299.171,1226.32,264.878,-188.82,940.184
2466,0,47.4086,-139.438,1133.47,240.745,-86.4533,992.753,292.019,-175.628,1251.7,161.355,-299.104,1226.36,264.831,-188.824,940.181
2467,0,48.0412,-139.461,1132.96,241.619,-86.514,992.616,292.133,-175.654,1251.65,161.427,-298.983,1226.36,264.786,-188.819,940.194
2468,0,48.7136,-139.567,1132.39,242.759,-86.5719,992.468,292.256,-175.647,1251.64,161.415,-298.914,1226.36,264.59,-188.896,939.972
2469,0,49.3937,-139.729,1131.76,243.775,-86.6848,992.374,292.296,-175.603,1251.6,161.425,-298.741,1226.37,264.526,-188.929,939.979
2470,0,49.8645,-139.779,1131.03,244.61,-86.68,992.213,292.428,-175.618,1251.58,161.379,-298.603,1226.41,264.457,-188.926,939.982
2471,0,50.4842,-139.893,1130.53,245.453,-86.7243,992.095,292.477,-175.623,1251.54,161.366,-298.534,1226.42,264.458,-188.909,939.969
2472,0,51.1648,-140.13,1129.79,246.554,-86.8059,991.951,292.544,-175.639,1251.49,160.664,-297.795,1226.8,264.506,-188.874,940.002
2473,0,51.8854,-140.227,1129.18,247.593,-86.7337,991.781,292.629,-175.657,1251.48,160.588,-297.69,1226.86,264.541,-188.854,939.991
2474,0,52.429,-140.312,1128.52,248.488,-86.8964,991.636,292.671,-175.621,1251.46,160.511,-297.56,1226.9,264.593,-188.836,939.998
2475,0,53.1379,-140.369,1127.8,249.528,-87.0503,991.459,292.692,-175.613,1251.42,160.556,-297.496,1226.91,264.615,-188.863,939.978
2476,0,53.7739,-140.558,1126.99,250.456,-87.0982,991.259,292.787,-175.617,1251.36,160.344,-297.283,1227.04,264.674,-188.808,939.957
2477,0,54.3092,-140.642,1126.23,251.641,-87.3598,991.083,292.859,-175.581,1251.33,160.352,-297.232,1227.06,264.678,-188.785,939.925
2478,0,54.9523,-140.765,1125.57,252.547,-87.4177,990.886,292.953,-175.594,1251.3,160.25,-297.059,1227.09,264.714,-188.78,939.866
2479,0,55.6696,-140.939,1124.71,253.602,-87.6799,990.679,292.972,-175.579,1251.24,160.152,-296.865,1227.11,264.755,-188.738,939.84
2480,0,56.2567,-141.078,1123.87,254.764,-88.0032,990.475,293.07,-175.566,1251.2,160.128,-296.736,1227.21,264.812,-188.687,939.784
2481,0,56.8945,-141.275,1123.08,255.764,-88.2566,990.259,293.112,-175.566,1251.14,160.013,-296.596,1227.27,264.805,-188.674,939.76
2482,0,57.4582,-141.41,1122.19,256.82,-88.4679,990.013,293.176,-175.563,1251.08,159.937,-296.526,1227.31,264.69,-188.665,939.781
2483,0,57.9981,-141.575,1121.28,258.044,-88.8774,989.832,293.222,-175.585,1251.02,159.906,-296.396,1227.42,264.613,-188.646,939.792
2484,0,58.7488,-141.72,1120.34,259.196,-89.1734,989.587,293.327,-175.653,1250.93,159.788,-296.315,1227.48,264.656,-188.626,939.777
2485,0,59.3507,-141.879,1119.47,260.256,-89.3829,989.312,293.396,-175.672,1250.83,159.814,-296.263,1227.5,264.476,-188.586,939.775
2486,0,59.8574,-141.954,1118.48,261.516,-89.7323,989.068,293.514,-175.681,1250.71,159.76,-296.206,1227.52,264.15,-188.545,940.013
2487,0,60.6434,-142.151,1117.54,262.724,-90.1157,988.835,293.629,-175.693,1250.6,159.776,-296.203,1227.54,264.14,-188.544,940.046
2488,0,61.07,-142.102,1116.6,263.776,-90.2835,988.535,293.78,-175.718,1250.45,159.798,-296.153,1227.44,264.189,-188.529,940.047
2489,0,61.8604,-142.166,1115.62,265.087,-90.5453,988.228,293.917,-175.737,1250.31,159.79,-296.109,1227.45,264.195,-188.456,940.026
2490,0,62.5081,-142.158,1114.59,266.345,-90.758,987.967,294.025,-175.788,1250.13,159.952,-296.203,1227.31,264.246,-188.465,940.03
2491,0,63.2373,-142.116,1113.73,267.586,-91.0336,987.668,294.175,-175.805,1249.98,159.927,-296.088,1227.3,264.469,-188.494,939.98
2492,0,64.0851,-142.163,1112.79,268.809,-91.2549,987.356,294.37,-175.811,1249.81,159.96,-296.042,1227.33,264.77,-188.575,939.939
2493,0,64.6492,-142.015,1111.75,270.248,-91.5686,987.075,294.516,-175.796,1249.67,160.052,-296.028,1227.23,265.316,-188.778,939.99
2494,0,65.3698,-141.93,1110.92,271.318,-91.6697,986.839,294.731,-175.82,1249.57,160.019,-295.95,1227.2,265.19,-188.632,939.802
2495,0,66.2405,-141.848,1109.98,272.782,-92.0599,986.615,294.842,-175.846,1249.45,160.02,-295.837,1227.19,265.29,-188.708,939.936
2496,0,66.9263,-141.831,1109.16,273.936,-92.3323,986.32,295.036,-175.927,1249.31,160.028,-295.689,1227.21,265.345,-188.723,939.961
2497,0,67.6624,-141.868,1108.36,275.053,-92.4698,986.058,295.291,-175.95,1249.18,160.057,-295.598,1227.17,265.436,-188.731,939.962
2498,0,68.4874,-141.734,1107.66,276.331,-92.8359,985.845,295.501,-176.023,1249.04,160.171,-295.489,1227.17,266.369,-189.028,939.758
2499,0,69.243,-141.757,1106.98,277.518,-93.1884,985.627,295.809,-176.078,1248.9,160.237,-295.253,1227.08,265.393,-188.719,939.942
2500,0,69.9493,-141.694,1106.37,278.487,-93.4458,985.36,296.057,-176.052,1248.77,160.288,-295.156,1227.06,265.455,-188.735,939.969
2501,0,70.7694,-141.736,1105.77,279.632,-93.7029,985.114,296.202,-176.103,1248.63,160.366,-295.064,1227.06,265.507,-188.753,939.929
2502,0,71.4098,-141.648,1105.31,280.871,-94.0874,984.925,296.5,-176.178,1248.49,160.41,-294.885,1226.99,265.504,-188.753,939.929
2503,0,72.2289,-141.623,1104.89,281.62,-94.2698,984.718,296.731,-176.217,1248.38,160.488,-294.744,1226.98,265.503,-188.753,939.929
2504,0,72.9728,-141.582,1104.5,282.622,-94.5382,984.504,297.036,-176.29,1248.22,160.592,-294.688,1226.92,265.455,-188.739,939.904
2505,0,73.7243,-141.513,1104.15,283.599,-94.7653,984.282,297.346,-176.346,1248.15,160.642,-294.568,1226.9,265.541,-188.746,939.903
2506,0,74.3982,-141.391,1103.9,284.524,-95.0068,984.076,297.572,-176.386,1248.01,160.731,-294.439,1226.85,265.537,-188.745,939.904
2507,0,75.0132,-141.179,1103.59,285.362,-95.1743,983.868,297.787,-176.475,1247.86,160.81,-294.342,1226.84,265.602,-188.765,939.866
2508,0,75.6786,-140.931,1103.42,286.192,-95.3491,983.706,298.034,-176.497,1247.78,160.912,-294.286,1226.85,265.656,-188.78,939.891
2509,0,76.3166,-140.72,1103.2,286.958,-95.5618,983.536,298.254,-176.573,1247.63,160.955,-294.192,1226.84,265.688,-188.837,939.892
2510,0,76.9666,-140.47,1102.99,287.861,-95.7744,983.384,298.461,-176.611,1247.56,161.007,-294.106,1226.79,265.775,-188.844,939.892
2511,0,77.5793,-140.283,1102.77,288.576,-95.839,983.199,298.701,-176.668,1247.4,161.077,-294.033,1226.83,265.86,-188.893,939.868
2512,0,78.1321,-139.931,1102.58,289.29,-95.8068,983.06,298.954,-176.731,1247.29,161.155,-293.973,1226.87,265.906,-188.952,939.869
2513,0,78.7461,-139.66,1102.39,290.076,-95.9079,982.894,299.142,-176.773,1247.19,161.197,-293.943,1226.86,266.031,-189.016,939.867
2514,0,79.255,-139.15,1102.23,290.811,-96.077,982.798,299.375,-176.815,1247.06,161.247,-293.852,1226.88,266.111,-189.04,939.911
2515,0,79.7934,-138.734,1102.07,291.619,-96.2239,982.629,299.586,-176.854,1246.92,161.348,-293.808,1226.94,266.169,-189.128,939.921
2516,0,80.3115,-138.27,1101.79,292.254,-96.2107,982.475,299.772,-176.805,1246.79,161.406,-293.742,1226.89,266.23,-189.147,939.882
2517,0,80.8366,-137.831,1101.42,293.117,-96.2407,982.318,299.914,-176.826,1246.62,161.449,-293.657,1226.88,266.235,-189.148,939.882
2518,0,81.4198,-137.283,1101.03,293.907,-96.2167,982.165,300.069,-176.831,1246.47,161.541,-293.638,1226.91,266.414,-189.23,939.846
2519,0,81.9171,-136.71,1100.62,294.722,-96.1919,982.049,300.149,-176.835,1246.33,161.567,-293.55,1226.89,266.476,-189.269,939.867
2520,0,82.4867,-136.231,1100.18,295.603,-96.1867,981.928,300.227,-176.757,1246.22,161.617,-293.504,1226.92,266.529,-189.326,939.868
2521,0,82.8928,-135.703,1099.78,296.406,-96.2168,981.884,300.321,-176.745,1246.11,161.663,-293.463,1226.91,266.521,-189.325,939.865
2522,0,83.2948,-135.206,1099.12,297.239,-96.1451,981.808,300.467,-176.761,1246.03,161.743,-293.385,1226.94,266.556,-189.404,939.864
2523,0,83.8514,-134.835,1098.46,298.251,-96.1792,981.779,300.609,-176.768,1245.92,161.789,-293.348,1227,266.651,-189.478,939.824
2524,0,84.3481,-134.427,1097.75,299.108,-96.1251,981.729,300.732,-176.803,1245.79,161.84,-293.268,1227.03,266.698,-189.491,939.848
2525,0,84.7973,-134.045,1097.11,300.087,-96.1771,981.674,300.925,-176.816,1245.66,161.975,-293.202,1227.04,266.693,-189.514,939.846
2526,0,85.5967,-133.732,1096.55,301.04,-96.1555,981.631,301.059,-176.864,1245.52,162.014,-293.199,1227.07,266.679,-189.55,939.884
2527,0,86.2427,-133.319,1095.87,301.973,-96.1858,981.498,301.228,-176.885,1245.41,162.09,-293.126,1227.11,266.788,-189.584,939.874
2528,0,86.6542,-132.905,1095.11,303.005,-96.2192,981.38,301.454,-176.966,1245.22,162.146,-293.08,1227.11,266.816,-189.595,939.891
2529,0,87.309,-132.576,1094.56,304.155,-96.3521,981.308,301.546,-176.938,1245.12,162.272,-293.047,1227.18,266.815,-189.594,939.891
2530,0,88.1594,-132.299,1094.05,305.006,-96.4751,981.237,301.73,-176.98,1244.94,162.292,-292.978,1227.14,266.774,-189.581,939.866
2531,0,88.826,-132.058,1093.47,305.914,-96.6246,981.143,301.874,-177.006,1244.82,162.333,-292.946,1227.2,266.235,-189.417,939.731
2532,0,89.3588,-131.78,1092.99,306.962,-96.8697,981.035,302.066,-176.998,1244.73,162.426,-292.895,1227.19,266.139,-189.338,939.687
2533,0,89.7527,-131.662,1092.41,307.988,-97.1706,981.03,302.23,-177.028,1244.68,162.512,-292.873,1227.23,265.714,-189.194,939.622
2534,0,90.2833,-131.599,1091.88,308.952,-97.3863,980.925,302.437,-177.105,1244.6,162.558,-292.781,1227.2,265.602,-189.151,939.561
2535,0,90.8494,-131.549,1091.43,309.72,-97.63,980.811,302.658,-177.135,1244.52,162.646,-292.72,1227.21,265.502,-189.16,939.525
2536,0,91.2342,-131.651,1090.71,310.555,-97.9825,980.667,302.859,-177.151,1244.46,162.8,-292.673,1227.28,265.507,-189.162,939.528
2537,0,91.6646,-131.735,1090.26,311.352,-98.3386,980.577,303.037,-177.229,1244.41,162.838,-292.687,1227.28,265.528,-189.158,939.492
2538,0,92.1292,-131.779,1089.9,312.183,-98.6903,980.513,303.187,-177.243,1244.36,162.938,-292.648,1227.32,265.557,-189.168,939.5
2539,0,92.6471,-131.829,1089.57,312.679,-98.8877,980.431,303.354,-177.287,1244.29,162.962,-292.552,1227.25,265.605,-189.176,939.481
2540,0,93.0697,-131.856,1089.21,313.225,-99.0759,980.349,303.521,-177.36,1244.21,163.094,-292.57,1227.35,266.606,-189.507,939.849
2541,0,93.4331,-131.876,1088.91,313.822,-99.3059,980.236,303.655,-177.409,1244.13,163.15,-292.554,1227.35,266.603,-189.506,939.847
2542,0,93.6527,-131.977,1088.58,314.378,-99.605,980.168,303.78,-177.447,1244.06,163.209,-292.569,1227.35,266.696,-189.514,939.848
2543,0,93.9912,-132.093,1088.31,314.784,-99.7559,980.076,303.922,-177.524,1243.97,163.259,-292.52,1227.35,265.962,-189.29,939.534
2544,0,94.2796,-132.126,1088.16,315.199,-99.9385,980,304.064,-177.575,1243.92,163.317,-292.479,1227.32,266.045,-189.298,939.532
2545,0,94.607,-132.256,1087.99,315.433,-100.051,979.946,304.15,-177.603,1243.84,163.405,-292.538,1227.36,266.113,-189.357,939.538
2546,0,94.8643,-132.304,1087.88,315.784,-100.171,979.913,304.201,-177.671,1243.79,163.491,-292.569,1227.43,266.138,-189.366,939.562
2547,0,95.0736,-132.394,1087.75,316.104,-100.251,979.897,304.296,-177.689,1243.75,163.528,-292.598,1227.36,266.181,-189.399,939.571
2548,0,95.2176,-132.427,1087.69,316.213,-100.274,979.892,304.372,-177.742,1243.7,163.593,-292.572,1227.38,266.242,-189.396,939.555
2549,0,95.39,-132.434,1087.65,316.423,-100.278,979.876,304.456,-177.763,1243.66,163.663,-292.633,1227.38,266.29,-189.449,939.543
2550,0,95.5273,-132.437,1087.65,316.53,-100.227,979.889,304.531,-177.789,1243.65,163.827,-292.696,1227.5,266.42,-189.48,939.576
2551,0,95.6223,-132.389,1087.7,316.67,-100.193,979.901,304.627,-177.854,1243.62,163.898,-292.678,1227.52,266.557,-189.572,939.555
2552,0,95.7415,-132.368,1087.76,316.83,-100.188,979.905,304.737,-177.941,1243.59,163.853,-292.651,1227.48,266.668,-189.609,939.525
2553,0,95.8005,-132.327,1087.82,316.924,-100.103,979.93,304.815,-178.008,1243.55,163.935,-292.685,1227.53,267.582,-189.987,939.86
2554,0,95.8863,-132.212,1087.93,317,-100.043,979.977,304.828,-178.014,1243.56,164.015,-292.738,1227.57,267.738,-190.015,939.824
2555,0,95.9293,-132.106,1087.98,317.071,-100.001,979.985,304.957,-178.063,1243.55,164.076,-292.755,1227.58,267.659,-190.06,939.815
