Devices
1000
,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,Analog EMG - Voltage,,,,,,,,,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,RFEM,LFEM,LHAM,RHAM,LTIB,RTIB,7,LGAS,RGAS,10,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
10,1,0.785004,-0.251015,-564.945,-43450.9,54099.3,106.064,229.76,-180.088,-3,0.000762939,0.000976563,-0.00268555,-0.00549316,0.00152588,-0.000244141,9.15527e-005,0.00012207,0.000244141,0.0017395,0,0,0,0,0,0,226,252,-3
10,2,0.871902,-0.850605,-565.827,-43094.7,54193.2,218.856,229.777,-180.838,-3,0.00137329,0.000183105,-0.00213623,-0.00683594,0.0012207,-6.10352e-005,-0.000152588,0.000427246,0.000366211,0.000823975,0,0,0,0,0,0,226,252,-3
10,3,0.571726,-0.816656,-565.122,-43513.8,53994.1,183.297,229.544,-180.001,-3,-0.000488281,0.00152588,-0.00177002,-0.00317383,-0.000427246,0.000183105,9.15527e-005,0.000488281,0.000671387,0.000640869,0,0,0,0,0,0,226,252,-3
10,4,0.959827,-0.45961,-565.645,-43231.2,53959.4,175.135,229.394,-180.572,-3,0.000579834,0.00134277,-0.00445557,0.000793457,-0.0022583,0.000183105,3.05176e-005,0.000305176,0.00012207,0.000610352,0,0,0,0,0,0,226,252,-3
10,5,1.13535,-0.59716,-564.252,-43330.9,54047.5,140.941,229.786,-180.207,-3,-0.000274658,0.00170898,-0.00653076,0.00549316,0.000244141,-0.000244141,0.000427246,0.000305176,0.000549316,0.00088501,0,0,0,0,0,0,226,252,-3
10,6,1.35306,-0.677139,-565.641,-43354.5,53885.9,166.53,229.265,-180.353,-3,0.000732422,0.000793457,-0.010437,0.00390625,-0.00109863,0.000244141,0.00012207,0.000671387,0.000305176,0.000823975,0,0,0,0,0,0,226,252,-3
10,7,1.00042,-0.287448,-565.466,-43396,54108.6,235.69,229.689,-180.256,-3,0.000427246,-0.0010376,-0.010376,0.000793457,-0.000732422,0.00012207,0.000579834,0.000427246,0.000305176,0.00164795,0,0,0,0,0,0,226,252,-3
10,8,1.2184,-0.200826,-565.117,-43353.3,54061.9,175.428,229.665,-180.284,-3,0.0010376,-0.000366211,-0.00653076,0.00244141,-0.00262451,6.10352e-005,-0.000152588,0.000549316,0.000732422,0.000335693,0,0,0,0,0,0,226,252,-3
10,9,1.00583,-0.721451,-565.297,-43299.6,53881,218.118,229.315,-180.404,-3,0.00143433,0.000671387,-0.000976563,0.00933838,-0.00128174,0.00012207,0.000152588,0.000305176,0.000610352,0.000823975,0,0,0,0,0,0,226,252,-3
11,0,0.829616,-0.326672,-566.509,-43380,53791.9,208.967,228.953,-180.426,-3,0.00387573,-0.000244141,0.0127563,0.00738525,-0.00109863,0.000183105,9.15527e-005,0.00012207,0.000305176,0.000793457,0,0,0,0,0,0,226,252,-3
11,1,0.917908,-0.418367,-565.641,-43382.5,53846.1,148.817,229.195,-180.304,-3,0.00167847,-0.000427246,0.019104,0.00268555,-0.000976563,6.10352e-005,0.000274658,-0.000305176,0.0010376,0.00088501,0,0,0,0,0,0,226,252,-3
11,2,0.743563,-0.683514,-564.605,-43259,54102.1,183.959,229.823,-180.382,-3,0.00198364,0.000549316,0.0247192,0.00256348,-0.00109863,0.000244141,-0.000213623,0.000976563,0.000488281,0.000274658,0,0,0,0,0,0,226,252,-3
11,3,0.963075,-0.858323,-564.084,-43208.1,54055.7,149.623,229.829,-180.401,-3,0.00143433,0.00128174,0.0177002,0.00177002,0.000732422,6.10352e-005,0.000335693,0.000610352,0.000305176,0.000335693,0,0,0,0,0,0,226,252,-3
11,4,1.17844,-0.242334,-565.293,-43259.7,53797.5,114.549,229.168,-180.474,-3,0.00125122,-0.00012207,0.00579834,-0.00311279,0.000732422,0.000244141,0.00012207,0.000366211,0.000610352,0.000732422,0,0,0,0,0,0,226,252,-3
11,5,0.875044,-0.639928,-564.082,-43237.7,54020.2,183.949,229.767,-180.349,-3,0.00201416,-0.000183105,0.00128174,-0.00164795,0.00158691,0.000915527,0.000274658,0.000366211,0.000305176,0.000671387,0,0,0,0,0,0,226,252,-3
11,6,0.832118,-0.595845,-563.907,-43255.3,53945.1,218.265,229.663,-180.294,-3,0.00213623,0.00140381,-0.000366211,-0.00518799,0.00012207,0.000671387,0.000244141,0.000671387,0.000549316,0.000762939,0,0,0,0,0,0,226,252,-3
11,7,1.00339,-0.599535,-565.64,-43560.8,54148.4,71.6673,229.729,-179.988,-3,-0.00238037,-0.000427246,-0.00701904,-0.00769043,0.00177002,-6.10352e-005,0.000244141,0.000366211,0.000610352,0.000915527,0,0,0,0,0,0,226,252,-3
11,8,1.09139,-0.938611,-566.862,-43385.3,54031.3,140.642,229.316,-180.464,-3,-0.00457764,-0.000183105,-0.0117188,-0.00671387,0.000610352,0.000305176,0.00012207,0.00012207,0.000549316,0.00100708,0,0,0,0,0,0,226,252,-3
11,9,0.614113,-0.246747,-564.947,-43337.1,53801.1,148.587,229.232,-180.29,-3,-0.00247192,0.000610352,-0.00616455,-0.00268555,-0.00012207,0.000305176,0.000305176,0.000305176,0.000488281,0.000823975,0,0,0,0,0,0,226,252,-3
12,0,0.745007,-0.504064,-565.643,-43348.6,53776.8,200.356,229.072,-180.364,-3,-0.00183105,0.000488281,-0.00518799,-0.0020752,0.000183105,0.000305176,0.000427246,0.000305176,0.000427246,0.000823975,0,0,0,0,0,0,226,252,-3
12,1,0.568027,-0.808716,-567.041,-43323.5,54109.9,174.969,229.425,-180.597,-3,-0.00228882,0.000427246,-0.00567627,-0.00109863,0.00140381,-6.10352e-005,0.000488281,0.000366211,0.0010376,0.000823975,0,0,0,0,0,0,226,252,-3
12,2,1.0019,-0.149642,-567.206,-43257.6,53804.9,122.911,228.859,-180.736,-3,-0.0010376,0.000549316,-0.00579834,0.000671387,-0.00115967,-6.10352e-005,3.05176e-005,0.00012207,0.000732422,0.000518799,0,0,0,0,0,0,226,252,-3
12,3,0.829783,-0.287793,-564.952,-43108.7,53946.2,114.789,229.488,-180.695,-3,0.000335693,0.000671387,-0.00567627,-0.00152588,0.000183105,0.000305176,0.000274658,0.000183105,6.10352e-005,0.000457764,0,0,0,0,0,0,226,252,-3
12,4,1.57331,-0.942042,-565.292,-43440.9,53858.6,88.9361,229.276,-180.153,-3,0.00213623,0.000732422,-0.00543213,0.00231934,0.000854492,6.10352e-005,-0.00012207,0.000305176,0.000671387,0.0012207,0,0,0,0,0,0,226,252,-3
12,5,0.919147,-0.638424,-565.122,-43372.1,53903.8,149.003,229.384,-180.252,-3,0.00314331,0.000427246,-0.00549316,0.00518799,-0.00109863,0.000244141,0.000305176,0.000305176,0.000244141,0.00088501,0,0,0,0,0,0,226,252,-3
12,6,0.960522,-0.370999,-565.47,-43208.7,53844.4,200.815,229.221,-180.588,-3,0.00231934,0.000427246,0.00390625,0.0012207,-0.000915527,-0.000183105,-3.05176e-005,0.000427246,0.000793457,-6.10352e-005,0,0,0,0,0,0,226,252,-3
12,7,0.744922,-0.81151,-564.432,-43207.6,54006.4,252.867,229.683,-180.45,-3,0.00299072,0.000488281,0.00524902,-0.0010376,-0.000244141,0,0.000274658,0.000671387,0.000671387,0.000610352,0,0,0,0,0,0,226,252,-3
12,8,1.08889,-0.240692,-566.161,-43356.2,53914.9,174.949,229.229,-180.421,-3,0.00357056,0.000427246,0.00305176,-0.00524902,0.0012207,0.000488281,0.000152588,0.000549316,0.000549316,0.000610352,0,0,0,0,0,0,226,252,-3
12,9,1.13437,-0.331928,-564.25,-43282.3,53931.9,209.762,229.582,-180.292,-3,0.00167847,-0.000976563,0.000671387,-0.00189209,0.000915527,0.000183105,0.000213623,0.000244141,0.000610352,0.000823975,0,0,0,0,0,0,226,252,-3
13,0,1.04689,-0.850602,-566.337,-43458.7,54031.2,278.611,229.405,-180.264,-3,-0.000274658,-0.00109863,0.000427246,-0.00158691,0.00115967,0.000183105,0.000183105,0.000366211,0,0.000793457,0,0,0,0,0,0,226,252,-3
13,1,0.961688,-0.373767,-565.461,-43534.3,53747.1,252.027,229.05,-180.011,-3,0.00137329,-0.00134277,-0.00146484,-0.00836182,0.00170898,0.000305176,-6.10352e-005,-0.000671387,-6.10352e-005,0.00088501,0,0,0,0,0,0,226,252,-3
13,2,0.743436,-0.63783,-565.473,-43315.1,54025.8,166.415,229.541,-180.4,-3,0.00152588,-0.00140381,0.000610352,-0.0078125,0.000427246,0.000427246,-0.000366211,0.000488281,0.0012207,0.000671387,0,0,0,0,0,0,226,252,-3
13,3,1.39427,-0.68097,-565.644,-43315.2,54152.4,72.2447,229.736,-180.423,-3,-0.00186157,-0.00164795,-0.000244141,-0.00372314,-0.000244141,0.000305176,0.000213623,0.000610352,-0.000366211,0.00115967,0,0,0,0,0,0,226,252,-3
13,4,0.659986,-0.764514,-566.166,-43398.4,53704.4,208.696,228.856,-180.347,-3,-0.000946045,-0.00164795,0.00268555,0.00769043,0.00012207,0.00012207,0.000152588,0.000366211,6.10352e-005,0.000976563,0,0,0,0,0,0,226,252,-3
13,5,0.789083,-0.863385,-564.255,-43437.7,54119.5,123.475,229.913,-180.018,-3,-0.00384521,-0.000793457,0.00494385,0.0147095,0.00170898,0,0.000183105,0.000427246,6.10352e-005,0.000823975,0,0,0,0,0,0,226,252,-3
13,6,1.31007,-0.721934,-565.466,-43394.6,53887.5,175.102,229.297,-180.259,-3,-0.00646973,-0.00238037,0.00506592,0.013855,0.000732422,-0.000244141,0.000183105,0.000183105,0.000366211,0.000732422,0,0,0,0,0,0,226,252,-3
13,7,0.957354,-0.19528,-566.159,-43393.5,53919,286.98,229.236,-180.355,-3,-0.0050354,-0.000183105,0.00292969,0.0119629,-0.000427246,0,0.000213623,6.10352e-005,0.000427246,0.000732422,0,0,0,0,0,0,226,252,-3
13,8,0.654214,-0.593996,-566.688,-43447.8,54124.6,149.054,229.51,-180.33,-3,-0.00231934,-0.000366211,-0.00115967,0.00646973,0.000671387,0.000183105,3.05176e-005,0.000366211,0.000427246,0.00088501,0,0,0,0,0,0,226,252,-3
13,9,1.35232,-0.812864,-564.773,-43359,54115.2,158.444,229.817,-180.228,-3,-0.000762939,0.00109863,-0.00500488,0.00360107,0.000610352,-0.000366211,3.05176e-005,0.000610352,0.000366211,0.00201416,0,0,0,0,0,0,226,252,-3
14,0,0.960523,-0.589338,-566.512,-43371.2,53902,174.807,229.147,-180.442,-3,-0.00100708,0.000976563,-0.00134277,0.00115967,0,6.10352e-005,0,0.000366211,0.000427246,0.00088501,0,0,0,0,0,0,226,252,-3
14,1,1.17899,-0.811525,-565.987,-43532.3,53988.3,157.77,229.388,-180.086,-3,0.00219727,0.0010376,0.00354004,-0.0022583,0.000976563,0,0.000152588,0.000366211,0.000305176,0.00119019,0,0,0,0,0,0,226,252,-3
14,2,0.918103,-0.499544,-567.551,-43483.2,53693.5,156.881,228.606,-180.385,-3,0.00192261,0.000488281,0.00946045,-0.00213623,0.000366211,6.10352e-005,0.000213623,-0.000305176,0.000610352,0.000671387,0,0,0,0,0,0,226,252,-3
14,3,0.961476,-0.245147,-564.424,-43279,53824.8,174.884,229.362,-180.322,-3,0.00320435,0.00183105,0.0136719,-0.0032959,0.00128174,0.000244141,0.000274658,0.000610352,0.000305176,0.000915527,0,0,0,0,0,0,226,252,-3
14,4,0.136962,-0.557896,-564.952,-43426.7,53955.2,122.585,229.504,-180.132,-3,0.00411987,0.00115967,0.0112915,-0.00317383,0.000183105,0,0.000152588,0.000427246,0.000549316,0.000396729,0,0,0,0,0,0,226,252,-3
14,5,0.703199,-0.987578,-565.641,-43598.2,53892.8,243.464,229.277,-179.922,-3,0.00366211,0.00201416,0.00720215,0.00366211,-0.000427246,0.00012207,6.10352e-005,0.000366211,0.000732422,0.000427246,0,0,0,0,0,0,226,252,-3
14,6,0.700456,-0.333748,-565.466,-43436.5,53854.7,148.619,229.239,-180.185,-3,0.00241089,0.000610352,-0.0032959,0.00891113,-0.000854492,0.000305176,0.000396729,0.000305176,-0.000488281,0.000915527,0,0,0,0,0,0,226,252,-3
14,7,0.397513,-0.986253,-566.695,-43349.8,54003.3,122.862,229.295,-180.504,-3,0.00500488,0.000244141,-0.0135498,0.00720215,-0.0012207,-0.000183105,0.00012207,-0.000183105,0.000488281,0.00088501,0,0,0,0,0,0,226,252,-3
14,8,0.571364,-0.774999,-565.126,-43415.7,54071.8,80.0245,229.681,-180.175,-3,0.0039978,0.000366211,-0.0194702,0.00280762,-0.000732422,-0.00012207,0.000213623,0.000183105,0.000610352,0.000732422,0,0,0,0,0,0,226,252,-3
14,9,0.917142,-0.463892,-565.642,-43403.1,53960.9,123.149,229.398,-180.268,-3,0.00149536,0.000427246,-0.0175781,-0.00262451,-0.000366211,-0.00012207,0.000183105,0.00012207,0.000610352,0.00088501,0,0,0,0,0,0,226,252,-3
15,0,0.744494,-0.289339,-565.814,-43434.7,53776.9,105.324,229.044,-180.235,-3,0.00152588,0.000488281,-0.0123291,-0.00457764,-0.000366211,0.000488281,0.000152588,0.00012207,0.000183105,0.000488281,0,0,0,0,0,0,226,252,-3
15,1,1.00797,-0.680616,-565.637,-43565.8,53708.4,174.302,228.952,-179.979,-3,-0.0015564,0,-0.00695801,-0.0032959,-0.00012207,0.000244141,0.000427246,0.000427246,0.000488281,0.000793457,0,0,0,0,0,0,226,252,-3
15,2,0.918307,-0.810937,-567.032,-43552.3,53942.4,105.611,229.131,-180.193,-3,-0.00469971,-0.000305176,0.000488281,0.00323486,0.00146484,-0.00012207,0.00012207,0.000183105,0.000671387,0.000366211,0,0,0,0,0,0,226,252,-3
15,3,1.1805,-0.676093,-566.164,-43336,53760,131.61,228.955,-180.457,-3,-0.00439453,-0.000915527,0.00683594,0.00500488,0.000305176,6.10352e-005,0.000305176,0.000305176,0.000671387,0.00100708,0,0,0,0,0,0,226,252,-3
15,4,1.09469,-0.766653,-565.117,-43473.5,53762.1,226.393,229.134,-180.072,-3,-0.00363159,-0.000610352,0.0100098,0.00134277,-0.000244141,6.10352e-005,0.000152588,-0.000488281,0.000244141,0.000671387,0,0,0,0,0,0,226,252,-3
15,5,0.437256,-0.328347,-566.514,-43342.3,53903.5,234.828,229.15,-180.493,-3,-0.00457764,-0.00012207,0.010437,-0.0022583,0,0.000183105,0,-0.000244141,0.000366211,0.000671387,0,0,0,0,0,0,226,252,-3
15,6,1.04839,-0.416373,-566.16,-43440.1,53783.3,148.683,228.997,-180.272,-3,-0.00686646,-0.00140381,0.003479,-0.000671387,0.00177002,0,3.05176e-005,0.000244141,0.000610352,0.000640869,0,0,0,0,0,0,226,252,-3
15,7,0.834272,-0.677654,-565.811,-43547.7,53619.4,260.276,228.766,-180.035,-3,-0.00354004,-0.00274658,0.00280762,-0.00201416,0.00189209,0,0.000244141,0.000305176,0.000915527,0.000610352,0,0,0,0,0,0,226,252,-3
15,8,0.745206,-0.333847,-565.293,-43398,53777,114.036,229.131,-180.229,-3,-0.000823975,-0.0020752,0.00286865,-0.00427246,0.00244141,0.000488281,6.10352e-005,0.000366211,0.000366211,0.000640869,0,0,0,0,0,0,226,252,-3
15,9,0.920861,-0.685749,-564.944,-43545.8,53846.2,114.198,229.313,-179.92,-3,0.00186157,0.000976563,-0.00109863,-0.00549316,0.00115967,0.000305176,0.000396729,0.000427246,-0.000366211,0.00131226,0,0,0,0,0,0,226,252,-3
16,0,0.745178,-0.504922,-566.682,-43521,53738.8,130.985,228.83,-180.2,-3,0.00311279,0.000976563,-0.00189209,-0.00012207,0.00115967,0.000183105,0.000152588,0.000488281,0.000671387,0.00109863,0,0,0,0,0,0,226,252,-3
16,1,0.748474,-0.767219,-564.947,-43416.8,53662.1,234.631,228.986,-180.149,-3,0.00335693,0.00152588,-0.0012207,0.00341797,0.000305176,6.10352e-005,0.000366211,0.000183105,0.000488281,0.000793457,0,0,0,0,0,0,226,252,-3
16,2,1.57027,-0.932754,-568.074,-43461.8,53839.9,105.918,228.776,-180.493,-3,0.00350952,0.003479,-0.00189209,0.00738525,0.000732422,0,0.000244141,-0.000305176,0.000366211,0.000793457,0,0,0,0,0,0,226,252,-3
16,3,0.356531,-0.856588,-566.164,-43593.7,53735.5,208.324,228.912,-180.002,-3,0.00250244,0.000976563,0.000915527,0.00671387,-0.00195313,0.000366211,0.000244141,0.000305176,0.000488281,0.000488281,0,0,0,0,0,0,226,252,-3
16,4,0.96335,-0.679253,-565.989,-43431.8,53787.6,140.04,229.033,-180.264,-3,0.00164795,0.00128174,0.00280762,0.00732422,-0.00268555,-0.00012207,0.000152588,-0.000183105,0.000427246,0.000976563,0,0,0,0,0,0,226,252,-3
16,5,1.05292,-0.550011,-565.461,-43560.1,53554,130.887,228.708,-179.965,-3,0.00222778,0.00140381,0.00158691,0.00256348,-0.00219727,0.000671387,0.000335693,-0.00012207,0.000427246,0.00186157,0,0,0,0,0,0,226,252,-3
16,6,0.701701,-0.503293,-567.028,-43579,53682.7,173.887,228.674,-180.145,-3,0.00167847,-0.000488281,-0.00012207,-0.00219727,-0.0012207,0.00012207,0.000366211,0,0.000427246,0.000701904,0,0,0,0,0,0,226,252,-3
16,7,0.704786,-0.861066,-564.08,-43419.3,53874.5,166.08,229.509,-180.026,-3,0.0020752,0.00012207,-0.00567627,-0.0103149,-0.0012207,0.00012207,0.000244141,0.000427246,0.000671387,0.000976563,0,0,0,0,0,0,226,252,-3
16,8,1.0493,-0.460939,-565.805,-43672,53704.9,260.462,228.918,-179.815,-3,0.000610352,0.000854492,-0.00964355,-0.0130005,-0.00158691,-0.000244141,0.000152588,0.000305176,0.000427246,0.00088501,0,0,0,0,0,0,226,252,-3
16,9,0.874105,-0.281494,-567.032,-43320.7,53676.5,131.132,228.662,-180.601,-3,-0.000701904,-0.000671387,-0.0102539,-0.0119019,-0.000488281,6.10352e-005,9.15527e-005,0.000305176,0.000610352,0.000671387,0,0,0,0,0,0,226,252,-3
17,0,0.873577,-0.198007,-566.332,-43469.8,53732.4,174.27,228.878,-180.243,-3,-0.000396729,-0.000915527,-0.00714111,-0.00201416,-6.10352e-005,0.000366211,0.000366211,0.000366211,0.000183105,0.000671387,0,0,0,0,0,0,226,252,-3
17,1,1.00665,-0.857983,-565.81,-43687.5,53918.3,174.599,229.294,-179.788,-3,-0.00247192,-0.000976563,0.00195313,0.0032959,-0.00012207,0.000183105,6.10352e-005,-6.10352e-005,0.000183105,0.00112915,0,0,0,0,0,0,226,252,-3
17,2,0.922739,-0.510199,-564.937,-43673,53577.6,148.007,228.838,-179.694,-3,-0.00268555,-0.000488281,0.0117798,0.0113525,0.000671387,0.000244141,0.000274658,0.000183105,-0.000366211,0.000671387,0,0,0,0,0,0,226,252,-3
17,3,0.486023,-0.506121,-566.338,-43444.7,53654.5,113.471,228.739,-180.288,-3,-0.00241089,-0.0012207,0.0193481,0.0114746,0.00109863,0.000183105,0.000152588,0.000244141,0.000488281,0.000946045,0,0,0,0,0,0,226,252,-3
17,4,0.657632,-0.548683,-567.029,-43599.7,53780.2,156.779,228.845,-180.109,-3,-0.000915527,-6.10352e-005,0.0234375,0.00769043,0.000671387,-6.10352e-005,0.000183105,0.000488281,0.000427246,0,0,0,0,0,0,0,226,252,-3
17,5,0.00758002,-0.512817,-564.778,-43406.4,53826.4,174.024,229.305,-180.144,-3,0.000915527,0.000793457,0.0137939,0.00250244,0.000366211,-0.00012207,3.05176e-005,0.000244141,0.0012207,0.000793457,0,0,0,0,0,0,226,252,-3
17,6,0.787332,-0.59457,-565.636,-43639.2,53907,269.368,229.303,-179.849,-3,0.00134277,-6.10352e-005,0.000854492,-0.00183105,0.000366211,-0.000183105,0.00012207,0.000305176,0.000305176,0.000793457,0,0,0,0,0,0,226,252,-3
17,7,0.704969,-0.465984,-566.329,-43710.1,53549.3,61.3549,228.555,-179.819,-3,0.00161743,-0.000183105,-0.00878906,-0.00268555,-0.00012207,-6.10352e-005,0.000427246,0.000610352,0.000305176,0.000976563,0,0,0,0,0,0,226,252,-3
17,8,0.613025,-0.330837,-567.029,-43552.3,53781.9,130.902,228.849,-180.192,-3,-0.000457764,0.000427246,-0.00921631,-0.00360107,0.000244141,-6.10352e-005,9.15527e-005,0.00146484,0.000366211,-0.000183105,0,0,0,0,0,0,226,252,-3
17,9,0.616259,-0.681876,-565.469,-43451.5,53782.3,182.927,229.111,-180.158,-3,-0.00335693,0.00012207,-0.0119019,-0.00805664,0.000305176,0.00012207,0.000213623,0.00012207,0.000549316,0.000610352,0,0,0,0,0,0,226,252,-3
18,0,1.09501,-0.681342,-566.503,-43699.6,53686.1,96.4553,228.767,-179.861,-3,-0.00189209,-0.000854492,-0.0125122,-0.00970459,-0.0012207,-0.000549316,0.000213623,0.000244141,0.000610352,0.0010376,0,0,0,0,0,0,226,252,-3
18,1,0.615813,-0.511866,-564.247,-43577.6,53818.7,243.34,229.382,-179.768,-3,6.10352e-005,0.00183105,-0.00830078,-0.00250244,-0.00109863,-0.000244141,0.000183105,-0.000305176,0.000488281,0.000488281,0,0,0,0,0,0,226,252,-3
18,2,1.00865,-0.811003,-565.81,-43628.9,53689.1,200.074,228.889,-179.891,-3,0.000976563,0.000793457,-0.00115967,0.0020752,-0.0010376,0.000610352,0.000183105,0.000244141,0.000732422,0.000762939,0,0,0,0,0,0,226,252,-3
18,3,0.874982,-0.588907,-566.512,-43352.3,53791.2,165.907,228.951,-180.475,-3,0.000305176,0.00128174,-0.0022583,0.00360107,-0.000366211,0.000183105,0.000152588,0,0.000488281,0.00088501,0,0,0,0,0,0,226,252,-3
18,4,0.572641,-0.464264,-566.331,-43672.5,53649.5,156.413,228.732,-179.885,-3,0.00125122,0.00195313,0.000671387,0.00964355,-0.000915527,0.000183105,0.000335693,0.000244141,0.000366211,0.000549316,0,0,0,0,0,0,226,252,-3
18,5,0.746737,-0.589042,-566.507,-43544.5,53585.1,234.2,228.589,-180.135,-3,0.000671387,0.00268555,0.000854492,0.00665283,-0.000854492,0,3.05176e-005,-0.00012207,-6.10352e-005,0.000335693,0,0,0,0,0,0,226,252,-3
18,6,0.621698,-0.860353,-564.074,-43592.3,53533.3,208.265,228.905,-179.719,-3,0.00259399,0.000915527,0.00231934,0.00280762,0.000610352,6.10352e-005,0.000305176,0.000488281,0.000427246,0.000762939,0,0,0,0,0,0,226,252,-3
18,7,0.659911,-0.332515,-564.076,-43321.9,53645.8,243.299,229.104,-180.199,-3,0.00112915,0.0012207,0.00653076,0.00305176,0.000183105,0.00012207,0.000244141,0.000305176,0.000610352,0.00088501,0,0,0,0,0,0,226,252,-3
18,8,0.619684,-0.594032,-564.944,-43486.4,53476.2,199.55,228.658,-180.025,-3,-0.000549316,0.00134277,0.00598145,0.00146484,0.000549316,0.000183105,0.000274658,0.000366211,0.000305176,0.000854492,0,0,0,0,0,0,226,252,-3
18,9,0.748417,-0.289268,-563.729,-43243,53547.4,182.876,228.988,-180.291,-3,0.000579834,-6.10352e-005,0.00128174,-0.0032959,0.00292969,0.000244141,0.000305176,0.000488281,0.000549316,0.00115967,0,0,0,0,0,0,226,252,-3
19,0,0.876304,-0.245268,-565.803,-43739.5,53578.2,208.213,228.694,-179.695,-3,-0.0022583,-0.000671387,-0.00164795,-0.00616455,0.00164795,-6.10352e-005,0.000427246,0.000427246,0.000305176,0.000335693,0,0,0,0,0,0,226,252,-3
19,1,0.352335,0.0147095,-565.285,-43633.8,53675.3,277.183,228.953,-179.811,-3,-0.000701904,-0.000488281,-0.0065918,-0.000244141,0.000549316,0.000244141,0.000152588,0.000305176,0.00158691,0.00131226,0,0,0,0,0,0,226,252,-3
19,2,0.792745,-0.635085,-565.812,-43526.5,53488.3,182.342,228.534,-180.072,-3,0.00180054,0.000305176,-0.00817871,-0.000854492,0.00140381,0.00012207,9.15527e-005,0.000244141,0.000671387,0.00100708,0,0,0,0,0,0,226,252,-3
19,3,1.18376,-0.590266,-565.806,-43619.8,53452.4,191.084,228.471,-179.907,-3,0.000976563,-0.000305176,-0.00305176,-0.00274658,0.000793457,0.000183105,0.000305176,0,0.000244141,0.00100708,0,0,0,0,0,0,226,252,-3
19,4,1.04942,0.0600235,-564.065,-43515.4,53570.5,251.824,228.972,-179.854,-3,0.00201416,-0.000854492,0.00115967,-0.00195313,0.00146484,0.000183105,0.000213623,-0.00012207,0.000488281,0.000854492,0,0,0,0,0,0,226,252,-3
19,5,0.749552,-0.897163,-565.816,-43460.8,53605.6,174.014,228.74,-180.189,-3,0.00192261,-0.00170898,-0.000976563,-0.00354004,-0.000549316,0.000366211,9.15527e-005,6.10352e-005,0.000610352,0.000640869,0,0,0,0,0,0,226,252,-3
19,6,0.785641,0.15187,-566.497,-43647.5,53581,259.94,228.583,-179.952,-3,0.00436401,-0.000610352,-0.00512695,-0.00561523,-0.000732422,0.000183105,0.000183105,-6.10352e-005,0.00109863,0.000762939,0,0,0,0,0,0,226,252,-3
19,7,0.877527,-0.283333,-565.637,-43378,53465.3,199.766,228.522,-180.311,-3,0.00439453,0.000793457,-0.00213623,-0.00317383,-0.00134277,0.00012207,0.00012207,0.000305176,0.000854492,0.00088501,0,0,0,0,0,0,226,252,-3
19,8,0.269565,-0.287435,-565.466,-43455.6,53470.8,233.762,228.561,-180.151,-3,0.0020752,-0.00158691,0.00140381,0.00311279,0.000305176,-0.00012207,0.000213623,-0.000183105,0.000366211,0.000793457,0,0,0,0,0,0,226,252,-3
19,9,0.488475,-0.301873,-562.857,-43509.7,53710.7,70.625,229.425,-179.698,-3,0.000823975,-6.10352e-005,0.0065918,0.00830078,0.00012207,0.000244141,0.000366211,0.00012207,0.000183105,0.000579834,0,0,0,0,0,0,226,252,-3
20,0,1.31711,-0.849391,-565.81,-43477.5,53334,147.974,228.261,-180.159,-3,0.00195313,0.00109863,0.00970459,0.00708008,0.000671387,0.000183105,0.000152588,0.000183105,0.000366211,0.00100708,0,0,0,0,0,0,226,252,-3
20,1,0.397612,0.0947398,-563.72,-43609.4,53693.1,182.483,229.248,-179.64,-3,0.000244141,0.00189209,0.00915527,0.000915527,0.000671387,-6.10352e-005,0.000213623,0.000488281,0.00109863,0.000701904,0,0,0,0,0,0,226,252,-3
20,2,0.533105,-0.297296,-563.377,-43510.5,53517.7,113.361,228.994,-179.768,-3,-0.00146484,0.00177002,0.00646973,-0.00738525,0.000976563,-6.10352e-005,6.10352e-005,0.000244141,0.000854492,0.000762939,0,0,0,0,0,0,226,252,-3
20,3,0.621171,-0.556646,-563.198,-43694.4,53454.9,285.689,228.913,-179.417,-3,-0.00198364,0.00140381,0.00500488,-0.00762939,0.00134277,0.000183105,0.000366211,0.00012207,0.000915527,0.00100708,0,0,0,0,0,0,226,252,-3
20,4,0.919512,-0.108332,-566.153,-43543.3,53443.1,234.031,228.397,-180.089,-3,-0.0017395,0.000915527,0.00244141,0.000671387,-0.00128174,-0.00012207,0.000274658,0.00140381,-6.10352e-005,0.000732422,0,0,0,0,0,0,226,252,-3
20,5,0.792441,-0.803301,-566.512,-43381.6,53469.8,242.819,228.384,-180.423,-3,-0.00271606,0.000732422,0.0020752,0.00439453,-0.000793457,-6.10352e-005,0.000152588,0.000305176,0.000610352,-3.05176e-005,0,0,0,0,0,0,226,252,-3
